fault_index,nid_dip,nid_strike,shear_strike,shear_dip,effective_normal,slip_rate,state_variable,state_normal,vxm,vym,vzm,vxs,vys,vzs,slips,slipd,slipn
0,11,17,1.95497720000000E+07,3.41665806757874E-10,-2.49929720000000E+07,2.01163695076612E-12,3.52830240000000E+08,2.49929720000000E+07,1.00581847538306E-12,1.84765858662926E-28,1.75784049644564E-29,-1.00581847538306E-12,-1.84765858662926E-28,-1.75784049644564E-29,3.97702343761921E-02,4.52213372404661E-20,-1.79104597124100E-19
0,11,18,1.95466040000000E+07,7.70111266423790E-11,-2.49945600000000E+07,1.91069317485859E-12,3.53182784000000E+08,2.49945600000000E+07,9.55346587429295E-13,1.75494323577086E-28,3.76394419607873E-30,-9.55346587429295E-13,-1.75494323577086E-28,-3.76394419607873E-30,3.94948683679104E-02,5.34745511892595E-20,-1.79104597124100E-19
0,11,19,1.95439500000000E+07,-1.51836709871844E-10,-2.49958080000000E+07,1.83073738460604E-12,3.53491360000000E+08,2.49958080000000E+07,9.15368692303020E-13,1.68150499920833E-28,-7.11148804416964E-30,-9.15368692303020E-13,-1.68150499920833E-28,7.11148804416964E-30,3.92502509057522E-02,3.96428279582342E-20,-1.79104597124100E-19
0,11,20,1.95416460000000E+07,1.77706668824662E-10,-2.49967720000000E+07,1.76512277016982E-12,3.53773216000000E+08,2.49967720000000E+07,8.82561385084912E-13,1.62123904012980E-28,8.02578491713187E-30,-8.82561385084912E-13,-1.62123904012980E-28,-8.02578491713187E-30,3.90233360230923E-02,5.76394378852067E-20,-1.79104597124100E-19
0,11,21,1.95395540000000E+07,5.54023604770748E-10,-2.49974880000000E+07,1.70927031209467E-12,3.54041824000000E+08,2.49974880000000E+07,8.54635156047334E-13,1.56993936827800E-28,2.42322852829922E-29,-8.54635156047334E-13,-1.56993936827800E-28,-2.42322852829922E-29,3.88036184012890E-02,1.19063408018602E-19,-1.79104597124100E-19
0,11,22,1.95375740000000E+07,5.41983569135596E-10,-2.49979840000000E+07,1.65992339231508E-12,3.54308448000000E+08,2.49979840000000E+07,8.29961696157538E-13,1.52461489407865E-28,2.30236137796123E-29,-8.29961696157538E-13,-1.52461489407865E-28,-2.30236137796123E-29,3.85821424424648E-02,1.65089688930311E-19,-1.79104597124100E-19
0,11,23,1.95356160000000E+07,8.38443259265631E-10,-2.49982700000000E+07,1.61469579026963E-12,3.54583072000000E+08,2.49982700000000E+07,8.07347895134813E-13,1.48307402962568E-28,3.46503234554599E-29,-8.07347895134813E-13,-1.48307402962568E-28,-3.46503234554599E-29,3.83508019149303E-02,3.49186308126471E-19,-1.79104597124100E-19
0,11,24,1.95336000000000E+07,1.01951902475861E-09,-2.49983460000000E+07,1.57178979033612E-12,3.54874880000000E+08,2.49983460000000E+07,7.85894895168060E-13,1.44366553073301E-28,4.10182904459548E-29,-7.85894895168060E-13,-1.44366553073301E-28,-4.10182904459548E-29,3.81017923355103E-02,4.53250773215076E-19,-1.79104597124100E-19
0,11,25,1.95314500000000E+07,5.88908810605915E-10,-2.49981940000000E+07,1.52981815583486E-12,3.55192992000000E+08,2.49981940000000E+07,7.64909077917431E-13,1.40511515400118E-28,2.30634037931899E-29,-7.64909077917431E-13,-1.40511515400118E-28,-2.30634037931899E-29,3.78272570669651E-02,2.34857048623965E-19,-1.79104597124100E-19
0,11,26,1.95290860000000E+07,4.20013079871495E-10,-2.49977820000000E+07,1.48769267304533E-12,3.55546592000000E+08,2.49977820000000E+07,7.43846336522663E-13,1.36642358253030E-28,1.59979417131092E-29,-7.43846336522663E-13,-1.36642358253030E-28,-1.59979417131092E-29,3.75190153717995E-02,2.24057145901926E-19,-1.79104597124100E-19
0,11,27,1.95264200000000E+07,5.80868353416975E-10,-2.49970520000000E+07,1.44455714751190E-12,3.55945088000000E+08,2.49970520000000E+07,7.22278573755952E-13,1.32680419430872E-28,2.14862101088498E-29,-7.22278573755952E-13,-1.32680419430872E-28,-2.14862101088498E-29,3.71684953570366E-02,1.68996437114004E-19,-1.79104597124100E-19
0,11,28,1.95233460000000E+07,4.17374135253112E-10,-2.49959180000000E+07,1.39975032432960E-12,3.56398080000000E+08,2.49959180000000E+07,6.99875162164798E-13,1.28564983992146E-28,1.49620772832550E-29,-6.99875162164798E-13,-1.28564983992146E-28,-1.49620772832550E-29,3.67669016122818E-02,-6.98789709152124E-20,-1.79104597124100E-19
0,11,29,1.95197160000000E+07,6.76296310619939E-11,-2.49942340000000E+07,1.35278648092513E-12,3.56914816000000E+08,2.49942340000000E+07,6.76393240462564E-13,1.24251418510391E-28,2.34348810729085E-30,-6.76393240462564E-13,-1.24251418510391E-28,-2.34348810729085E-30,3.63057553768158E-02,1.01341476984960E-19,-1.79104597124100E-19
0,11,30,1.95153280000000E+07,-8.87607418120773E-11,-2.49917800000000E+07,1.30334382609371E-12,3.57503200000000E+08,2.49917800000000E+07,6.51671913046853E-13,1.19710196072148E-28,-2.96397195401646E-30,-6.51671913046853E-13,-1.19710196072148E-28,2.96397195401646E-30,3.57779376208782E-02,2.33694756465752E-19,-1.79104597124100E-19
0,11,31,1.95098840000000E+07,5.99087668362586E-10,-2.49882220000000E+07,1.25124335805665E-12,3.58168896000000E+08,2.49882220000000E+07,6.25621679028326E-13,1.14924837939329E-28,1.92108908937936E-29,-6.25621679028326E-13,-1.14924837939329E-28,-1.92108908937936E-29,3.51789295673370E-02,1.58953094459721E-19,-1.79104597124100E-19
0,11,32,1.95030420000000E+07,6.32489616236853E-10,-2.49831720000000E+07,1.19639649749648E-12,3.58915776000000E+08,2.49831720000000E+07,5.98198248748238E-13,1.09887231132044E-28,1.93997523989651E-29,-5.98198248748238E-13,-1.09887231132044E-28,-1.93997523989651E-29,3.45067456364632E-02,1.86067790595874E-19,-1.79104597124100E-19
0,11,33,1.94946040000000E+07,4.25832119566039E-10,-2.49764300000000E+07,1.13860277543149E-12,3.59754496000000E+08,2.49764300000000E+07,5.69301387715743E-13,1.04578970982261E-28,1.24355867107953E-29,-5.69301387715743E-13,-1.04578970982261E-28,-1.24355867107953E-29,3.37530374526978E-02,1.94936575554423E-19,-1.79104597124100E-19
0,11,34,1.94848900000000E+07,5.28695198731555E-10,-2.49684700000000E+07,1.07725417128335E-12,3.60719648000000E+08,2.49684700000000E+07,5.38627085641674E-13,9.89441874660014E-29,1.46148922995927E-29,-5.38627085641674E-13,-9.89441874660014E-29,-1.46148922995927E-29,3.28861288726330E-02,1.21619667530030E-19,-1.79104597124100E-19
0,11,35,1.94749100000000E+07,5.42048461671385E-10,-2.49606680000000E+07,1.01085481131469E-12,3.61892672000000E+08,2.49606680000000E+07,5.05427405657344E-13,9.28455015929183E-29,1.40676468290589E-29,-5.05427405657344E-13,-9.28455015929183E-29,-1.40676468290589E-29,3.18267866969109E-02,5.28035299978943E-20,-1.79104597124100E-19
0,11,36,1.94659560000000E+07,3.80349668427371E-10,-2.49548660000000E+07,9.37003404553882E-13,3.63400832000000E+08,2.49548660000000E+07,4.68501702276941E-13,8.60623703102554E-29,9.15416018815851E-30,-4.68501702276941E-13,-8.60623703102554E-29,-9.15416018815851E-30,3.04520893841982E-02,7.42967939328418E-20,-1.79104597124100E-19
0,11,37,1.94586640000000E+07,1.16594664478775E-10,-2.49523000000000E+07,8.52562053073325E-13,3.65394240000000E+08,2.49523000000000E+07,4.26281026536662E-13,7.83065541277108E-29,2.55423957422379E-30,-4.26281026536662E-13,-7.83065541277108E-29,-2.55423957422379E-30,2.86196768283844E-02,6.75275613900141E-20,-1.79104597124100E-19
0,11,38,1.94523920000000E+07,4.23642093627663E-10,-2.49529560000000E+07,7.54443870657623E-13,3.68024032000000E+08,2.49529560000000E+07,3.77221935328811E-13,6.92945441204085E-29,8.21529266207765E-30,-3.77221935328811E-13,-6.92945441204085E-29,-8.21529266207765E-30,2.61973142623901E-02,4.00772278345888E-21,-1.79104597124100E-19
0,11,39,1.94452380000000E+07,3.13952613906210E-10,-2.49559360000000E+07,6.39337107560811E-13,3.71474592000000E+08,2.49559360000000E+07,3.19668553780406E-13,5.87221577092258E-29,5.16120110451698E-30,-3.19668553780406E-13,-5.87221577092258E-29,-5.16120110451698E-30,2.30124108493328E-02,6.30929233414952E-20,-1.79104597124100E-19
0,11,40,1.94355740000000E+07,4.54843912534031E-10,-2.49602100000000E+07,5.09357313271952E-13,3.76275264000000E+08,2.49602100000000E+07,2.54678656635976E-13,4.67837091884893E-29,5.96015546251099E-30,-2.54678656635976E-13,-4.67837091884893E-29,-5.96015546251099E-30,1.86225976794958E-02,1.20024294622356E-19,-1.79104597124100E-19
0,11,41,1.94333320000000E+07,1.06193420723599E-09,-2.49301720000000E+07,5.44110871809889E-13,3.83587168000000E+08,2.49301720000000E+07,2.72055435904944E-13,4.99757755709721E-29,1.48664668985783E-29,-2.72055435904944E-13,-4.99757755709721E-29,-1.48664668985783E-29,1.14878453314304E-02,7.79316388019015E-20,-1.79104597124100E-19
0,12,1,1.24323540000000E+07,2.23615332031250E+04,-2.44600600000000E+07,4.47026776706494E-10,1.93141040000000E+08,2.44600600000000E+07,2.23513027530764E-10,4.10340606103408E-26,4.02023141339580E-13,-2.23513027530764E-10,-4.10340606103408E-26,-4.02023141339580E-13,1.85593739151955E-01,1.16039380372968E-04,-1.79104597124100E-19
0,12,2,1.25620170000000E+07,1.29333398437500E+04,-2.47736820000000E+07,4.29148300229443E-10,1.96335120000000E+08,2.47736820000000E+07,2.14574039092419E-10,3.94030845258205E-26,2.20916668747413E-13,-2.14574039092419E-10,-3.94030845258205E-26,-2.20916668747413E-13,1.81576266884804E-01,6.97777577443048E-05,-1.79104597124100E-19
0,12,3,1.25071410000000E+07,9.60636328125000E+03,-2.48822880000000E+07,3.66364327764046E-10,2.09454432000000E+08,2.48822880000000E+07,1.83182108370872E-10,3.36413923855059E-26,1.40696739740591E-13,-1.83182108370872E-10,-3.36413923855059E-26,-1.40696739740591E-13,1.65594205260277E-01,4.89376761834137E-05,-1.79104597124100E-19
0,12,4,1.59644730000000E+07,9.11348925781250E+03,-2.49176360000000E+07,2.52020487812032E-10,2.38360000000000E+08,2.49176360000000E+07,1.26010216150441E-10,2.31432977108148E-26,7.19342798218350E-14,-1.26010216150441E-10,-2.31432977108148E-26,-7.19342798218350E-14,1.33856892585754E-01,2.90872376353946E-05,-1.79104597124100E-19
0,12,5,1.97468560000000E+07,7.90661376953125E+03,-2.49317440000000E+07,1.31487043475431E-10,2.79938528000000E+08,2.49317440000000E+07,6.57435147988217E-11,1.20752764543768E-26,2.63236122081869E-14,-6.57435147988217E-11,-1.20752764543768E-26,-2.63236122081869E-14,9.43460762500763E-02,1.34157962747850E-05,-1.79104597124100E-19
0,12,6,1.97545360000000E+07,5.76068457031250E+03,-2.49387900000000E+07,6.75630107416225E-11,3.06973600000000E+08,2.49387900000000E+07,3.37815019013643E-11,6.20495839852487E-27,9.85113463106970E-15,-3.37815019013643E-11,-6.20495839852487E-27,-9.85113463106970E-15,7.28018656373024E-02,7.02362331139739E-06,-1.79104597124100E-19
0,12,7,1.97298500000000E+07,4.12633984375000E+03,-2.49447640000000E+07,3.35497324366330E-11,3.24129920000000E+08,2.49447640000000E+07,1.67748662183165E-11,3.08127798465564E-27,3.50832872884790E-15,-1.67748662183165E-11,-3.08127798465564E-27,-3.50832872884790E-15,6.02983236312866E-02,3.98507836507633E-06,-1.79104597124100E-19
0,12,8,1.96913780000000E+07,2.99660717773438E+03,-2.49512580000000E+07,1.71090953904329E-11,3.34576160000000E+08,2.49512580000000E+07,8.55454769521646E-12,1.57136518236408E-27,1.30181944207436E-15,-8.55454769521646E-12,-1.57136518236408E-27,-1.30181944207436E-15,5.29317520558834E-02,2.46257468461408E-06,-1.79104597124100E-19
0,12,9,1.96546060000000E+07,2.25027343750000E+03,-2.49581940000000E+07,9.76440369532261E-12,3.40812480000000E+08,2.49581940000000E+07,4.88220184766130E-12,8.96811686016347E-28,5.58967629804953E-16,-4.88220184766130E-12,-8.96811686016347E-28,-5.58967629804953E-16,4.85363565385342E-02,1.64191339990793E-06,-1.79104597124100E-19
0,12,10,1.96257500000000E+07,1.70937304687500E+03,-2.49650460000000E+07,6.37449381474253E-12,3.44651936000000E+08,2.49650460000000E+07,3.18724690737127E-12,5.85470762328064E-28,2.77604381141417E-16,-3.18724690737127E-12,-5.85470762328064E-28,-2.77604381141417E-16,4.57992069423199E-02,1.15174168513477E-06,-1.79104597124100E-19
0,12,11,1.96045460000000E+07,1.28403100585938E+03,-2.49713640000000E+07,4.64996357391056E-12,3.47139008000000E+08,2.49713640000000E+07,2.32498178695528E-12,4.27082909628890E-28,1.52278405352186E-16,-2.32498178695528E-12,-4.27082909628890E-28,-1.52278405352186E-16,4.40032146871090E-02,8.33865271943068E-07,-1.79104597124100E-19
0,12,12,1.95891100000000E+07,9.46715576171875E+02,-2.49768900000000E+07,3.67991618080432E-12,3.48831008000000E+08,2.49768900000000E+07,1.83995809040216E-12,3.37989390401537E-28,8.89227231777283E-17,-1.83995809040216E-12,-3.37989390401537E-28,-8.89227231777283E-17,4.27672415971756E-02,6.17376542777492E-07,-1.79104597124100E-19
0,12,13,1.95777680000000E+07,6.84992431640625E+02,-2.49815500000000E+07,3.08769025972322E-12,3.50030912000000E+08,2.49815500000000E+07,1.54384512986161E-12,2.83596434317802E-28,5.40164854952113E-17,-1.54384512986161E-12,-2.83596434317802E-28,-5.40164854952113E-17,4.18818183243275E-02,4.66176459212875E-07,-1.79104597124100E-19
0,12,14,1.95693120000000E+07,4.87313415527344E+02,-2.49853880000000E+07,2.70244070177394E-12,3.50912512000000E+08,2.49853880000000E+07,1.35122035088697E-12,2.48213080860649E-28,3.36479768568157E-17,-1.35122035088697E-12,-2.48213080860649E-28,-3.36479768568157E-17,4.12250682711601E-02,3.59453082410255E-07,-1.79104597124100E-19
0,12,15,1.95628980000000E+07,3.41750183105469E+02,-2.49884980000000E+07,2.43896786447650E-12,3.51581568000000E+08,2.49884980000000E+07,1.21948393223825E-12,2.24014252591910E-28,2.13035337504908E-17,-1.21948393223825E-12,-2.24014252591910E-28,-2.13035337504908E-17,4.07218672335148E-02,2.84083370161170E-07,-1.79104597124100E-19
0,12,16,1.95579420000000E+07,2.36960052490234E+02,-2.49909980000000E+07,2.25113959591294E-12,3.52105824000000E+08,2.49909980000000E+07,1.12556979795647E-12,2.06762975856304E-28,1.36371750296932E-17,-1.12556979795647E-12,-2.06762975856304E-28,-1.36371750296932E-17,4.03234362602234E-02,2.31315766541229E-07,-1.79104597124100E-19
0,12,17,1.95540260000000E+07,1.62925811767578E+02,-2.49929940000000E+07,2.11222619256324E-12,3.52530752000000E+08,2.49929940000000E+07,1.05611309628162E-12,1.94004291827846E-28,8.79962428413608E-18,-1.05611309628162E-12,-1.94004291827846E-28,-8.79962428413608E-18,3.99966612458229E-02,1.95118460055710E-07,-1.79104597124100E-19
0,12,18,1.95508460000000E+07,1.11196281433105E+02,-2.49945780000000E+07,2.00586205631459E-12,3.52888160000000E+08,2.49945780000000E+07,1.00293102815729E-12,1.84235096444377E-28,5.70421310233761E-18,-1.00293102815729E-12,-1.84235096444377E-28,-5.70421310233761E-18,3.97181622684002E-02,1.71249766367509E-07,-1.79104597124100E-19
0,12,19,1.95481820000000E+07,7.47731857299805E+01,-2.49958220000000E+07,1.92155991639298E-12,3.53200992000000E+08,2.49958220000000E+07,9.60779958196489E-13,1.76492183992460E-28,3.67505137860010E-18,-9.60779958196489E-13,-1.76492183992460E-28,-3.67505137860010E-18,3.94707582890987E-02,1.56679931251347E-07,-1.79104597124100E-19
0,12,20,1.95458640000000E+07,4.78038558959961E+01,-2.49967820000000E+07,1.85233339083934E-12,3.53486656000000E+08,2.49967820000000E+07,9.26166695419672E-13,1.70133930911122E-28,2.26515118262006E-18,-9.26166695419672E-13,-1.70133930911122E-28,-2.26515118262006E-18,3.92412766814232E-02,1.49201241583796E-07,-1.79104597124100E-19
0,12,21,1.95437600000000E+07,2.51792888641357E+01,-2.49974980000000E+07,1.79336569466199E-12,3.53758880000000E+08,2.49974980000000E+07,8.96682847330993E-13,1.64717890906827E-28,1.15524519978008E-18,-8.96682847330993E-13,-1.64717890906827E-28,-1.15524519978008E-18,3.90191078186035E-02,1.47145655660097E-07,-1.79104597124100E-19
0,12,22,1.95417660000000E+07,2.08061790466309E+00,-2.49979920000000E+07,1.74122652060738E-12,3.54028992000000E+08,2.49979920000000E+07,8.70613260303688E-13,1.59929054063046E-28,9.26944669034546E-20,-8.70613260303688E-13,-1.59929054063046E-28,-9.26944669034546E-20,3.87952178716660E-02,1.49163753349058E-07,-1.79104597124100E-19
0,12,23,1.95397900000000E+07,-2.65232124328613E+01,-2.49982740000000E+07,1.69339824281078E-12,3.54307136000000E+08,2.49982740000000E+07,8.46699121405392E-13,1.55536176378769E-28,-1.14930511240376E-18,-8.46699121405392E-13,-1.55536176378769E-28,1.14930511240376E-18,3.85613925755024E-02,1.54035433297395E-07,-1.79104597124100E-19
0,12,24,1.95377540000000E+07,-6.64513397216797E+01,-2.49983460000000E+07,1.64797862856059E-12,3.54602656000000E+08,2.49983460000000E+07,8.23989314280293E-13,1.51364551933915E-28,-2.80253278987789E-18,-8.23989314280293E-13,-1.51364551933915E-28,2.80253278987789E-18,3.83097529411316E-02,1.60491751444169E-07,-1.79104597124100E-19
0,12,25,1.95355760000000E+07,-1.25003540039062E+02,-2.49981880000000E+07,1.60349370500329E-12,3.54924768000000E+08,2.49981880000000E+07,8.01746852501645E-13,1.47278823964581E-28,-5.13018863471460E-18,-8.01746852501645E-13,-1.47278823964581E-28,5.13018863471460E-18,3.80323305726051E-02,1.67033576303766E-07,-1.79104597124100E-19
0,12,26,1.95331800000000E+07,-2.11818603515625E+02,-2.49977660000000E+07,1.55878131583020E-12,3.55282816000000E+08,2.49977660000000E+07,7.79390657915102E-13,1.43172259840662E-28,-8.45174437854016E-18,-7.79390657915102E-13,-1.43172259840662E-28,8.45174437854016E-18,3.77208404242992E-02,1.71738449239456E-07,-1.79104597124100E-19
0,12,27,1.95304720000000E+07,-3.39921813964844E+02,-2.49970220000000E+07,1.51292064813624E-12,3.55686368000000E+08,2.49970220000000E+07,7.56460324068120E-13,1.38960311237598E-28,-1.31659583588626E-17,-7.56460324068120E-13,-1.38960311237598E-28,1.31659583588626E-17,3.73665951192379E-02,1.72060069303370E-07,-1.79104597124100E-19
0,12,28,1.95273380000000E+07,-5.26877685546875E+02,-2.49958640000000E+07,1.46519450218430E-12,3.56145184000000E+08,2.49958640000000E+07,7.32597251092149E-13,1.34577135425415E-28,-1.97666023938652E-17,-7.32597251092149E-13,-1.34577135425415E-28,1.97666023938652E-17,3.69606725871563E-02,1.64652732337345E-07,-1.79104597124100E-19
0,12,29,1.95236280000000E+07,-7.95687988281250E+02,-2.49941460000000E+07,1.41507302837268E-12,3.56668640000000E+08,2.49941460000000E+07,7.07536514186341E-13,1.29974114710081E-28,-2.88357411467252E-17,-7.07536514186341E-13,-1.29974114710081E-28,2.88357411467252E-17,3.64944748580456E-02,1.45314359656368E-07,-1.79104597124100E-19
0,12,30,1.95191320000000E+07,-1.17454577636719E+03,-2.49916420000000E+07,1.36220830622424E-12,3.57264832000000E+08,2.49916420000000E+07,6.81104153112122E-13,1.25119314765705E-28,-4.09848108098099E-17,-6.81104153112122E-13,-1.25119314765705E-28,4.09848108098099E-17,3.59607860445976E-02,1.09244830071020E-07,-1.79104597124100E-19
0,12,31,1.95135460000000E+07,-1.69382189941406E+03,-2.49880060000000E+07,1.30641764767292E-12,3.57939520000000E+08,2.49880060000000E+07,6.53208823836460E-13,1.19995980001770E-28,-5.67000678518476E-17,-6.53208823836460E-13,-1.19995980001770E-28,5.67000678518476E-17,3.53550091385841E-02,5.19298524181977E-08,-1.79104597124100E-19
0,12,32,1.95065200000000E+07,-2.37826074218750E+03,-2.49828480000000E+07,1.24763123009880E-12,3.58696672000000E+08,2.49828480000000E+07,6.23815615049400E-13,1.14597730775337E-28,-7.60564184403886E-17,-6.23815615049400E-13,-1.14597730775337E-28,7.60564184403886E-17,3.46750654280186E-02,-2.90701080984945E-08,-1.79104597124100E-19
0,12,33,1.94978560000000E+07,-3.23312866210938E+03,-2.49759660000000E+07,1.18566864226038E-12,3.59547200000000E+08,2.49759660000000E+07,5.92834321130192E-13,1.08907907792385E-28,-9.83036064511248E-17,-5.92834321130192E-13,-1.08907907792385E-28,9.83036064511248E-17,3.39123941957951E-02,-1.31437701611503E-07,-1.79104597124100E-19
0,12,34,1.94878800000000E+07,-4.22757714843750E+03,-2.49678460000000E+07,1.11990527528610E-12,3.60526272000000E+08,2.49678460000000E+07,5.59952583432943E-13,1.02869058155261E-28,-1.21472571449266E-16,-5.59952583432943E-13,-1.02869058155261E-28,1.21472571449266E-16,3.30348312854767E-02,-2.45613819060964E-07,-1.79104597124100E-19
0,12,35,1.94776140000000E+07,-5.28494482421875E+03,-2.49598900000000E+07,1.04876144661065E-12,3.61716192000000E+08,2.49598900000000E+07,5.24380669095215E-13,9.63358824867245E-29,-1.42282476897409E-16,-5.24380669095215E-13,-9.63358824867245E-29,1.42282476897409E-16,3.19623462855816E-02,-3.54764324583812E-07,-1.79104597124100E-19
