t,slip_2,slip_3,slip_rate_2,slip_rate_3,shear_stress_2,shear_stress_3,pore_pressure,darcy_vel_2,darcy_vel_3,state
67000,7.3740079999999996e-08,-9.9071160000000005e-29,-11.872960000000001,-30,14.60249,-1.699806e-19,0.19742779999999999,-3.3447200000000001e-07,0,11.60403
67500,7.441155e-08,-1.07433e-28,-11.87093,-30,14.60261,1.9669839999999999e-20,0.2003914,-3.3775010000000001e-07,0,11.60403
68000,7.5086180000000006e-08,-1.097373e-28,-11.868880000000001,-30,14.602729999999999,8.9421709999999999e-20,0.203372,-3.4102789999999998e-07,0,11.60403
68500,7.5764009999999999e-08,-1.0701790000000001e-28,-11.866820000000001,-30,14.60286,-3.3676110000000001e-19,0.20636959999999999,-3.443051e-07,0,11.60403
69000,7.6445069999999996e-08,-1.228146e-28,-11.864750000000001,-30,14.60299,-6.1456999999999995e-20,0.20938390000000001,-3.4758159999999997e-07,0,11.60403
69500,7.7129409999999994e-08,-1.2655619999999999e-28,-11.86265,-30,14.60313,2.689197e-20,0.21241479999999999,-3.5085730000000001e-07,0,11.60403
70000,7.781708e-08,-1.283521e-28,-11.86054,-30,14.60327,-1.5327320000000001e-19,0.21546219999999999,-3.5413200000000001e-07,0,11.60403
70500,7.8508099999999996e-08,-1.368305e-28,-11.858420000000001,-30,14.60341,-1.308979e-19,0.2185259,-3.5740569999999999e-07,0,11.60403
71000,7.920253e-08,-1.478334e-28,-11.85627,-30,14.60356,-8.7876989999999995e-20,0.22160579999999999,-3.6067820000000001e-07,0,11.60403
71500,7.9900400000000003e-08,-1.498591e-28,-11.85412,-30,14.603719999999999,-3.4161240000000001e-19,0.22470180000000001,-3.6394940000000002e-07,0,11.60403
72000,8.0601769999999996e-08,-1.617363e-28,-11.851940000000001,-30,14.60388,-1.2764169999999999e-19,0.2278136,-3.6721919999999999e-07,0,11.60403
72500,8.1306669999999995e-08,-1.6342310000000001e-28,-11.84975,-30,14.604050000000001,-2.51969e-19,0.23094129999999999,-3.7048740000000002e-07,0,11.60403
73000,8.2015149999999998e-08,-1.7025569999999999e-28,-11.84754,-30,14.60422,-4.6007739999999999e-20,0.2340846,-3.7375389999999998e-07,0,11.60403
73500,8.2727269999999997e-08,-1.7772990000000001e-28,-11.84531,-30,14.6044,-2.5564470000000001e-19,0.23724329999999999,-3.7701859999999997e-07,0,11.60403
74000,8.3443059999999994e-08,-1.88292e-28,-11.843070000000001,-30,14.60458,-3.0137439999999999e-19,0.24041750000000001,-3.802815e-07,0,11.60403
74500,8.4162569999999999e-08,-2.0666419999999998e-28,-11.8408,-30,14.60477,1.090115e-19,0.24360680000000001,-3.8354229999999998e-07,0,11.60403
75000,8.4885860000000005e-08,-2.0049970000000001e-28,-11.838520000000001,-30,14.60497,-4.6586680000000003e-19,0.24681120000000001,-3.8680100000000002e-07,0,11.60403
75500,8.5612969999999997e-08,-2.1759590000000002e-28,-11.836220000000001,-30,14.605180000000001,-1.7311629999999999e-19,0.25003059999999999,-3.9005750000000002e-07,0,11.60402
76000,8.6343959999999996e-08,-2.257529e-28,-11.8339,-30,14.605399999999999,1.0964379999999999e-19,0.25326480000000001,-3.9331169999999999e-07,0,11.60402
76500,8.7078879999999997e-08,-2.3412959999999998e-28,-11.83156,-30,14.60562,-1.9800720000000001e-19,0.25651360000000001,-3.965634e-07,0,11.60402
77000,8.7817790000000005e-08,-2.484945e-28,-11.82921,-30,14.60585,2.4326560000000001e-19,0.25977699999999998,-3.9981259999999999e-07,0,11.60402
