t,slip_2,slip_3,slip_rate_2,slip_rate_3,shear_stress_2,shear_stress_3,pore_pressure,darcy_vel_2,darcy_vel_3,state
5.4732602e+05,4.5039440e-02,6.8685890e-18,-1.2578360e+01,-2.7672840e+01,8.4427180e+00,3.4059440e-15,4.7417420e+00,-0.0000000e+00,0.0000000e+00,5.2735390e+00
5.5382602e+05,4.5039440e-02,6.8685900e-18,-1.2616880e+01,-2.8304010e+01,8.4581390e+00,6.1489810e-15,4.6524570e+00,-0.0000000e+00,0.0000000e+00,5.2883200e+00
5.6032602e+05,4.5039450e-02,6.8685910e-18,-1.2653920e+01,-2.7892300e+01,8.4727280e+00,-3.1331020e-15,4.5668210e+00,-0.0000000e+00,0.0000000e+00,5.3026140e+00
5.6682602e+05,4.5039450e-02,6.8685910e-18,-1.2689580e+01,-2.9105570e+01,8.4865440e+00,2.7748090e-15,4.4846100e+00,-0.0000000e+00,0.0000000e+00,5.3164530e+00
5.7332602e+05,4.5039450e-02,6.8685920e-18,-1.2723940e+01,-2.8250520e+01,8.4996400e+00,8.1341250e-15,4.4056170e+00,-0.0000000e+00,0.0000000e+00,5.3298650e+00
5.7982602e+05,4.5039450e-02,6.8685920e-18,-1.2757080e+01,-2.8557770e+01,8.5120650e+00,-1.5530220e-16,4.3296540e+00,-0.0000000e+00,0.0000000e+00,5.3428750e+00
5.8632602e+05,4.5039450e-02,6.8685930e-18,-1.2789080e+01,-2.8352700e+01,8.5238680e+00,8.5017860e-16,4.2565480e+00,-0.0000000e+00,0.0000000e+00,5.3555070e+00
5.9332602e+05,4.5039450e-02,6.8685930e-18,-1.2822320e+01,-2.8334060e+01,8.5359310e+00,3.5095580e-16,4.1808310e+00,-0.0000000e+00,0.0000000e+00,5.3687110e+00
5.9982602e+05,4.5039450e-02,6.8685940e-18,-1.2852120e+01,-2.8905860e+01,8.5465740e+00,5.1691750e-15,4.1131640e+00,-0.0000000e+00,0.0000000e+00,5.3806230e+00
6.0632602e+05,4.5039450e-02,6.8685940e-18,-1.2880950e+01,-2.8132840e+01,8.5567170e+00,6.7102930e-15,4.0479020e+00,-0.0000000e+00,0.0000000e+00,5.3922170e+00
6.1282602e+05,4.5039450e-02,6.8685940e-18,-1.2908840e+01,-2.8615880e+01,8.5663940e+00,2.7678000e-15,3.9849210e+00,-0.0000000e+00,0.0000000e+00,5.4035100e+00
6.1932602e+05,4.5039460e-02,6.8685950e-18,-1.2935860e+01,-2.7822790e+01,8.5756360e+00,2.1927240e-15,3.9241050e+00,-0.0000000e+00,0.0000000e+00,5.4145160e+00
6.2582602e+05,4.5039460e-02,6.8685950e-18,-1.2962030e+01,-3.0000000e+01,8.5844730e+00,5.2978930e-15,3.8653470e+00,-0.0000000e+00,0.0000000e+00,5.4252510e+00
6.3232602e+05,4.5039460e-02,6.8685950e-18,-1.2987390e+01,-2.9290610e+01,8.5929300e+00,5.6505010e-16,3.8085460e+00,-0.0000000e+00,0.0000000e+00,5.4357260e+00
6.3882602e+05,4.5039460e-02,6.8685950e-18,-1.3011990e+01,-2.8157470e+01,8.6010340e+00,-3.7364340e-15,3.7536090e+00,-0.0000000e+00,0.0000000e+00,5.4459550e+00
6.4532602e+05,4.5039460e-02,6.8685950e-18,-1.3035840e+01,-2.9175810e+01,8.6088060e+00,6.1129130e-15,3.7004510e+00,-0.0000000e+00,0.0000000e+00,5.4559490e+00
6.5182602e+05,4.5039460e-02,6.8685960e-18,-1.3058990e+01,-2.8444100e+01,8.6162680e+00,1.3500360e-15,3.6489890e+00,-0.0000000e+00,0.0000000e+00,5.4657170e+00
6.5832602e+05,4.5039460e-02,6.8685960e-18,-1.3081450e+01,-2.9103800e+01,8.6234380e+00,4.5250660e-15,3.5991480e+00,-0.0000000e+00,0.0000000e+00,5.4752710e+00
6.6482602e+05,4.5039460e-02,6.8685960e-18,-1.3103270e+01,-2.9278160e+01,8.6303360e+00,4.9485570e-15,3.5508560e+00,-0.0000000e+00,0.0000000e+00,5.4846190e+00
6.7132602e+05,4.5039460e-02,6.8685960e-18,-1.3124460e+01,-2.8359890e+01,8.6369770e+00,4.2159890e-15,3.5040470e+00,-0.0000000e+00,0.0000000e+00,5.4937700e+00
6.7782602e+05,4.5039460e-02,6.8685970e-18,-1.3145040e+01,-2.8489580e+01,8.6433760e+00,1.6216860e-15,3.4586580e+00,-0.0000000e+00,0.0000000e+00,5.5027320e+00
6.8432602e+05,4.5039460e-02,6.8685970e-18,-1.3165050e+01,-2.8847190e+01,8.6495490e+00,-2.0481490e-15,3.4146300e+00,-0.0000000e+00,0.0000000e+00,5.5115130e+00
6.9132602e+05,4.5039460e-02,6.8685970e-18,-1.3185980e+01,-2.9241660e+01,8.6559570e+00,6.9135290e-15,3.3686740e+00,-0.0000000e+00,0.0000000e+00,5.5207760e+00
6.9782602e+05,4.5039460e-02,6.8685970e-18,-1.3204850e+01,-2.9103140e+01,8.6616980e+00,7.2425290e-15,3.3272990e+00,-0.0000000e+00,0.0000000e+00,5.5292030e+00
7.0432602e+05,4.5039460e-02,6.8685970e-18,-1.3223210e+01,-2.8880870e+01,8.6672490e+00,-4.5570790e-16,3.2871230e+00,-0.0000000e+00,0.0000000e+00,5.5374700e+00
7.1082602e+05,4.5039460e-02,6.8685970e-18,-1.3241070e+01,-2.9092650e+01,8.6726200e+00,3.2880710e-15,3.2481020e+00,-0.0000000e+00,0.0000000e+00,5.5455820e+00
7.1732602e+05,4.5039460e-02,6.8685980e-18,-1.3258450e+01,-2.8385320e+01,8.6778220e+00,4.4909840e-15,3.2101890e+00,-0.0000000e+00,0.0000000e+00,5.5535460e+00
7.2382602e+05,4.5039460e-02,6.8685980e-18,-1.3275360e+01,-2.8712900e+01,8.6828620e+00,-7.1492040e-17,3.1733450e+00,-0.0000000e+00,0.0000000e+00,5.5613660e+00
7.3032602e+05,4.5039460e-02,6.8685980e-18,-1.3291840e+01,-2.8380090e+01,8.6877500e+00,5.3474950e-15,3.1375280e+00,-0.0000000e+00,0.0000000e+00,5.5690480e+00
7.3682602e+05,4.5039460e-02,6.8685980e-18,-1.3307880e+01,-2.8817210e+01,8.6924930e+00,7.9695420e-15,3.1027030e+00,-0.0000000e+00,0.0000000e+00,5.5765960e+00
7.4332602e+05,4.5039460e-02,6.8685980e-18,-1.3323500e+01,-2.8749240e+01,8.6970980e+00,8.0378030e-15,3.0688320e+00,-0.0000000e+00,0.0000000e+00,5.5840160e+00
7.4982602e+05,4.5039470e-02,6.8685980e-18,-1.3338720e+01,-2.9131480e+01,8.7015730e+00,4.5991110e-15,3.0358830e+00,-0.0000000e+00,0.0000000e+00,5.5913100e+00
7.5632602e+05,4.5039470e-02,6.8685980e-18,-1.3353550e+01,-2.8231410e+01,8.7059230e+00,-2.5474200e-15,3.0038240e+00,-0.0000000e+00,0.0000000e+00,5.5984850e+00
7.6282602e+05,4.5039470e-02,6.8685980e-18,-1.3368000e+01,-2.8226920e+01,8.7101540e+00,-5.9378540e-15,2.9726220e+00,-0.0000000e+00,0.0000000e+00,5.6055420e+00
7.6932602e+05,4.5039470e-02,6.8685990e-18,-1.3382090e+01,-2.9137670e+01,8.7142720e+00,-9.6515360e-16,2.9422500e+00,-0.0000000e+00,0.0000000e+00,5.6124870e+00
7.7582602e+05,4.5039470e-02,6.8685990e-18,-1.3395830e+01,-2.8463990e+01,8.7182830e+00,1.0139520e-14,2.9126800e+00,-0.0000000e+00,0.0000000e+00,5.6193230e+00
7.8232602e+05,4.5039470e-02,6.8685990e-18,-1.3409230e+01,-2.9088980e+01,8.7221900e+00,-1.7011510e-15,2.8838840e+00,-0.0000000e+00,0.0000000e+00,5.6260520e+00
